Country/State,City/Region,Group Name,Link,Latitude,Longitude,Merged?,Map Link
,Sorocaba (SP),SlackLine Sorocaba,https://www.facebook.com/groups/slaclinesorocaba/,-23.50153,-47.45259,Yes,"https://www.google.com/maps/@-23.50153,-47.45259,15z"
,Teresina (PI) ,Slackline - Teresina-PI,www.facebook.com/groups/193498270727510/,-5.044685,-42.76623,Yes,"https://www.google.com/maps/@-5.044685,-42.76623,15z"
,Timon (MA),Slackline - Timon - MA,https://www.facebook.com/groups/521256467959760/,,,No
,Tucano (BA),Slackline tucano,https://www.facebook.com/groups/307343875993477/,-10.95882,-38.78976,Yes,"https://www.google.com/maps/@-10.95882,-38.78976,15z"
,Tucano (BA),Slackline - Tucano - Bahia,https://www.facebook.com/groups/417976684922863,,,No
,Tucuruí (MG),Slackline Tucuruí,https://www.facebook.com/slacklinetucurui/,,,No
,Uberaba (MG),"ASSOC. DE ESPORTES RADICAIS DE UBERABA(Skate,BMX,Patins,Slackline e outros)",www.facebook.com/groups/590361317648131/,,,No
,Uberlândia (MG),SlackForce Uberaba-MG,https://www.facebook.com/slackforce/,,,No
,Uberlândia (MG),SlackFriends Uberaba-Mg,https://www.facebook.com/groups/1534586123461236/,,,No
,Uberlândia (MG),SlackLine Uberlândia - MG,https://www.facebook.com/groups/496599617038867/,-18.91461,-48.27538,Yes,"https://www.google.com/maps/@-18.91461,-48.27538,15z"
,Uruguaiana (RS),SLACKLINE FRONTEIRA OESTE- URUGUAIANA - RS,fb.com/groups/1450201248563938/,,,No
,Uruguaiana (RS),Slackline Uruguaiana,www.facebook.com/slacklineuruguaiana/,,,No
,Venâncio Aires (RS), Slackline Venâncio Aires - RS,www.fb.com/groups/slackline.gauderio/,,,No
,Viamão (RS),Slackpoint Viamão,https://www.facebook.com/groups/1650047785207213/,,,No
,Vila Matilde (SP),SlackLife Vila Matilde,https://www.facebook.com/groups/676847535736487/,,,No
,Vitória (ES),SlackLine Vitória-ES,https://www.facebook.com/groups/359082254200688/,,,No
,Vitória (PE),Slackline Vitória,https://www.facebook.com/SlacklineVitoria/,,,No
,Volta Redonda (RJ),Slackline Volta Redonda,www.fb.com/groups/slacklinevoltaredonda/,,,No
,Votuporanga (SP),Slackline Votuporanga .: Slacklife style :.,fb.com/groups/296472113726615,,,No
BULGARIA,Countrywide,Slacklining Bulgaria,https://www.facebook.com/groups/SlackliningBulgaria,42.73369,25.486,Yes,"https://www.google.com/maps/@42.73369,25.486,15z"
,Plovdiv,Slackline Plovdiv,https://www.facebook.com/groups/174883869238889,,,No
,Sofia,Slackline Sofia,https://www.facebook.com/groups/143328156063085,,,No
,Varna,Slackline club Varna,https://www.facebook.com/groups/594975457308215,,,No
,,Slackline Varna (Слаклайн Варна),www.facebook.com/groups/1406857029585051,,,No
CAMEROON,Countrywide,Slackline Kamer,https://www.facebook.com/groups/787938664597959/,,,No
CANADA,Countrywide,Canadian Slackline Association,https://www.facebook.com/CadSlackline/,,,No
,Countrywide,Slacklife Canada,https://www.facebook.com/groups/432835443405899/,,,No
,Countrywide,Slacklining Canada,https://www.facebook.com/slackliningcanada/,,,No
,Alberta,Alberta Slackers,https://www.facebook.com/groups/176975666133187/,,,No
,Bedford,Bedford Slackline ,https://www.facebook.com/groups/495843480550996/,,,No
,Calgary,Bow Valley Slackliners,https://www.facebook.com/groups/1704716063086566/,51.055573285522,-115.20733215980529,Yes,"https://www.google.com/maps/@51.055573285522,-115.20733215980529,15z"
,Calgary,Slackline Calgary,https://www.facebook.com/groups/339473229789368/,,,No
,Chilliwack,Chilliwack Slack,https://www.facebook.com/groups/1077165048999007/,,,No
,Cornwall,The Cornwall Slackline Page,https://www.facebook.com/groups/587244164627757/,,,No
,Edmonton,Slackliners of Edmonton,https://www.facebook.com/groups/211002758918242/,,,No
,Edmundston,Slackline Edmundston,https://www.facebook.com/groups/1501481426833750/,,,No
,Etobicoke,Slackclimbers,https://www.facebook.com/groups/756052384496549/,,,No
,Farnham,Farnham slacklining,www.facebook.com/Farnham-slacklining-502263890163368/,,,No
,Fernie,Slackline Sesh in Fernie,https://www.facebook.com/groups/1827547270897443/,,,No
,Gaspé,Slackline & AcroYoga Gaspé,https://www.facebook.com/groups/1620549374939415/,,,No
,Gatineau,Gatineau Slackline,https://www.facebook.com/groups/425295077504631/,,,No
,Hamilton,Hamilton Slackline,https://www.facebook.com/groups/781300955281222/,,,No
,Inuvik,Inuvik Slacklining Club (Arctic Slackers),www.facebook.com/groups/188006831749292,,,No
,Kamloops,Kamloops Slacklining Adventures!,www.facebook.com/groups/1444640245812088/,,,No
,Kamloops,Slackline Kamloops,www.facebook.com/Slackline-Kamloops-319424644880278/,,,No
,Kelowna ,Kelowna Slackline Community,www.facebook.com/groups/114565112080540/,,,No
,Kenora,Slackline Kenora,https://www.facebook.com/groups/304851759611733/,,,No
,Kingston,Slacking at Queen's & Kingston,https://www.facebook.com/groups/29694056673/,,,No
,Kingston,Slackline Kingston,https://www.facebook.com/groups/120194905211536/,,,No
,Kingston,Slackline Kingston,https://www.facebook.com/groups/247035795347194/,,,No
,Kitchener,Kitchener-Waterloo Slacklining,www.facebook.com/groups/646764172125480/,,,No
,Lévis ,Slackline Lévis,https://www.facebook.com/groups/772716446174620/,,,No
,London,Slackline London Ontario,https://www.facebook.com/groups/412043318817355/,,,No
,Magog,Slackline Magog,https://www.facebook.com/groups/398808076885476/,,,No
,Montréal,Slackline Montréal,https://www.facebook.com/groups/slacklinemontreal/,45.50169,-73.56725,Yes,"https://www.google.com/maps/@45.50169,-73.56725,15z"
,Montréal,Slackline Montréal - Highline Workshops,www.fb.com/groups/highlineworkshops,,,No
,Montréal,Slackline Rive-Sud,https://www.facebook.com/groups/130563120858632/,,,No
,Montréal,TEAM Slack Mtl,https://www.facebook.com/groups/2027100714239102/,,,No
,Nelson,Nelson Slacklining,https://www.facebook.com/groups/340867742759589/,,,No
,Nelson,Slackline Nelson BC (Canada),https://www.facebook.com/groups/124298661311965/,,,No
,New Brunswick,Slacklife NB,https://www.facebook.com/groups/1682321995415430/,,,No
,North Bay,Slackline North Bay,https://www.facebook.com/groups/1623450987984340/,,,No
,Ottawa,Slacklining in Ottawa,https://www.facebook.com/groups/28000881991/,,,No
,Owen Sound,Slacklining Owen Sound,https://www.facebook.com/groups/2256408877917818,,,No
,Peterborough,Kawartha Slacklife,https://www.facebook.com/groups/802211439835623/,,,No
,Québec City,Slackline Québec,https://www.facebook.com/groups/200606890035367/,46.82518198581246,-71.26740050518998,Yes,"https://www.google.com/maps/@46.82518198581246,-71.26740050518998,15z"
,Revelstoke,Revelstoke Slackers ,https://www.facebook.com/groups/1416462901738060/,,,No
,Saguenay,Slackline Saguenay,https://www.facebook.com/groups/949992608413802/,,,No
,Saint Georges,Slackline Saint-Georges Québec,www.fb.com/groups/147476412120555/,,,No
,Saint-Jean-Sur-Richelieu,Slackline St jean Sur Richelieu,www.fb.com/groups/slacklinesjsr,,,No
,Sherbrooke,Slackline Sherbrooke,https://www.facebook.com/groups/828645830563285/,,,No
,Saskatoon,Saskatoon Slackline,https://www.facebook.com/groups/207564845928191/,52.13321,-106.67,Yes,"https://www.google.com/maps/@52.13321,-106.67,15z"
,St. Thomas,St. Thomas, https://www.facebook.com/SlacklineSt.Thomas/,,,No
,Terrebonne,Slackline Terrebonne,https://www.facebook.com/groups/1639710439609409/,,,No
,Timmins,Timmins Slackliners,https://www.facebook.com/groups/235233726925751/,,,No
,Toronto,Slackclimbers,https://www.facebook.com/groups/756052384496549/,,,No
,Toronto,Toronto Slackline,https://www.facebook.com/groups/torontoslackline/,43.65322,-79.38319,Yes,"https://www.google.com/maps/@43.65322,-79.38319,15z"
,Toronto,Toronto Slackline Meetups,https://www.facebook.com/groups/526510507495271/,,,No
,Trois-Rivières,Slackline Trois-Rivières,https://www.facebook.com/groups/665875926795660/,,,No
,Vancouver,Lower mainland -- SlackLifeBC,https://www.facebook.com/SlacklifeBC/,52.90745,-126.3183,Yes,"https://www.google.com/maps/@52.90745,-126.3183,15z"
,Vancouver,North Vancouver Slacklining,https://www.facebook.com/groups/250019062016989/,,,No
,Vancouver,Slackline UBC (University of British Columbia),www.fb.com/groups/slacklineubc/,,,No
,Vancouver,Slacking in Vancouver,https://www.facebook.com/groups/392129174194186/,,,No
,Vancouver,Slackline Vancouver,https://www.facebook.com/groups/slacklinevancouver/,49.28273,-123.1207,Yes,"https://www.google.com/maps/@49.28273,-123.1207,15z"
,Vancouver,Vancouver Slackline,https://www.facebook.com/groups/399966740109489/,,,No
,Vancouver Island,Vancouver Island Slacklining ,www.fb.com/groups/1438360016376453,,,No
,Victoria,Victoria Slack,https://www.facebook.com/groups/1680344148861985/,,,No
,Victoria,Victoria Slackline Collective,https://www.facebook.com/groups/144667745625888/,,,No
,Wanaka,Slackline Wanaka,https://www.facebook.com/groups/1095394930498224/,,,No
,Waterloo,Kitchener-Waterloo Slacklining,https://www.facebook.com/groups/646764172125480,,,No
,Waterloo,Waterloo Slackline,https://www.facebook.com/groups/753859971301318/,,,No
,Winnipeg,Winnipeg Slackline,https://www.facebook.com/groups/278531752264310/,,,No
CHILE,Countrywide,ChileSlackers,https://www.facebook.com/groups/28756185263/,,,No
,Countrywide,Federación de Slackline Chile - Feslach,https://www.facebook.com/feslach/,-35.27406,-71.11222,Yes,"https://www.google.com/maps/@-35.27406,-71.11222,15z"
,Countrywide,HERMAN@S DE HIGHLINE CHILE,https://www.facebook.com/groups/1286863468022991/,,,No
,Countrywide,Slackline Chile,https://www.facebook.com/slacklineenchile/,-37.769226975873224,-71.97476925742676,Yes,"https://www.google.com/maps/@-37.769226975873224,-71.97476925742676,15z"
,Countrywide,Sanbekaliners Slackline Chile,https://www.facebook.com/sanbekaliners/,,,Yes,"https://www.google.com/maps/@,,15z"
,Ancud ,Slackline Ancud,https://www.facebook.com/groups/256054874546877/,,,No
,Antofagasta,Slackline Antofagasta,https://www.facebook.com/groups/384631381631410/,,,No
,Arica,Club Deportivo Social Cultural Slackline Arica,www.fb.com/groups/265352366867002/,,,No
,Arica,Slackline Arica,https://www.facebook.com/SlacklineArica/,,,No
,Arica,Slackline Arica,https://www.facebook.com/groups/378885662241974/,,,No
,Bulnes,Slacklife Bulnes,https://www.facebook.com/groups/433196440137138/,,,No
,Chillán,slackline chillán,https://www.facebook.com/groups/114566758612452/,,,No
,Concepción,"Slackvida, Slackline en Concepción",www.fb.com/groups/446645782089927/,,,No
,Curicó,Huella de Mono slackline curico,https://www.facebook.com/groups/1671569086429397/,,,No
,Curicó,Slackline Curico,https://www.facebook.com/groups/501038289996786/,,,No
,Iquique,Slackline Iquique,https://www.facebook.com/Slackline-Iquique-587292378274406/,,,No
,La Serena,Slackline en La Serena,https://www.facebook.com/groups/125375210900744/,,,No
,Osorno,Slackline osorno,https://www.facebook.com/groups/451707534886061/,,,No
,Paine,SLACKLINE CHILE (paine),https://www.facebook.com/groups/290683957619540/,,,No
,Pucón,Slackline playa Pucón,https://www.facebook.com/groups/904335996331714/,,,No
,Puerto Montt,Slackline Puerto Montt,https://www.facebook.com/groups/742835899162310/,,,No
,Rengo,Slackline Rengo,https://www.facebook.com/groups/1561517457422196/,,,No
,San Antonio,San Antonio Slackline,https://www.facebook.com/SlackchileSanAntonioline/,,,No
,San Felipe,SlackLife San Felipe,https://www.facebook.com/groups/516342545146700/,,,No
,San Felipe,Slack Line San Felipe,https://www.facebook.com/groups/454806227920381/,,,No
,Santiago,Santiago Slackline,https://www.facebook.com/groups/356446821095653/,-33.44889,-70.66927,Yes,"https://www.google.com/maps/@-33.44889,-70.66927,15z"
,Santiago,Santiago Urbano,https://www.facebook.com/Santiago-Urbano-168833863240385/,,,No
,Talca ,SlackLine en Talca,https://www.facebook.com/groups/152089578537921/,,,No
,Temuco,Araucania Slackline Temuco,https://www.facebook.com/araucaniaslackline/,,,No
,Tocopilla ,Slackline Tocopilla,https://www.facebook.com/groups/541517895951547/,,,No
,Valdivia,Club Deportivo Slackline Valdivia,www.facebook.com/groups/213722228694796/,,,No
,Viña del Mar,Slackline Viña del Mar,https://www.facebook.com/groups/287467638061268/,-33.01535,-71.55003,Yes,"https://www.google.com/maps/@-33.01535,-71.55003,15z"
CHINA,Countrywide,Slackline China,https://www.facebook.com/slacklinechina/,,,No
,Countrywide,Slackline China,https://www.facebook.com/groups/239052822860137/,35.86166,104.1954,Yes,"https://www.google.com/maps/@35.86166,104.1954,15z"
,Beijing,Beijing Slackline,https://www.facebook.com/groups/336843556416003/,,,No
,Hong Kong,Slackline HKUST (Hong Kong University of Science and Technology),www.fb.com/groups/595534537256761/,,,No
,Hong Kong,Slacklining Hong Kong,https://www.facebook.com/SlackliningHongKong/,22.39643,114.1095,Yes,"https://www.google.com/maps/@22.39643,114.1095,15z"
,Shanghai,Slackline Shanghai,https://www.facebook.com/SlacklineShanghai,,,No
COLOMBIA,Countrywide,"""Linea de Vida"" (Slackline Colombia)",https://www.facebook.com/groups/504800459867814/,,,No
,Countrywide,Slackline Colombia (Mujeres),https://www.facebook.com/groups/130339827161329/,3.1754171297568945,-72.30915796467167,Yes,"https://www.google.com/maps/@3.1754171297568945,-72.30915796467167,15z"
,Countrywide,Bananas Colombia,https://www.facebook.com/BananasColombia/,,,No
,Armenia,Slack-line Armenia,https://www.facebook.com/groups/1733830196832239/,,,No
,Bogotá,Bogota Slackers (Slackline Colombia),www.facebook.com/groups/bogotaslackers/,4.6365744408158776,-74.08431016842341,Yes,"https://www.google.com/maps/@4.6365744408158776,-74.08431016842341,15z"
,Bogotá,BOGOTA SlackLine,www.facebook.com/groups/212763555459167/,4.710989,-74.07209,Yes,"https://www.google.com/maps/@4.710989,-74.07209,15z"
,Bogotá,"Slackline EquilibrArte Bogotá, Cultura Slako Colombia Slacklines",www.fb.com/groups/271371873002692/,,,No
,Bogotá,Vida en el Aire ,https://www.facebook.com/lavidaenelaire/,,,No
,Bucaramanga,Natural Slacklines Bucaramanga,www.fb.com/groups/122126474519777/,,,No
,Cartagena,Slackline Cartagena,https://www.facebook.com/groups/1570954413174704/,,,No
,Cartagena,Yoga and Slackline Cartagena,https://www.facebook.com/groups/1040214769415850,,,No
,Medellin,Holgazanes Slackline,https://www.facebook.com/groups/1460051027640929/,,,No
,Medellin,Slacklife Medallo,https://www.facebook.com/groups/321461264640064/,,,No
,Medellin,Slack Art Medellin,https://www.facebook.com/groups/407527742715877/,,,No
,Pereira ,Slackline Pereira,https://www.facebook.com/groups/1550317771859919/,,,No
,Popayán,Popayán Slackers,https://www.facebook.com/groups/689604704435386/,,,No
COSTA RICA,Countrywide,Slacklines Costa Rica,https://www.facebook.com/SlacklineCR/,9.748917,-83.75343,Yes,"https://www.google.com/maps/@9.748917,-83.75343,15z"
CROATIA,Pula,Pula Urban Highline Meeting,www.facebook.com/PulaUrbanHighlineMeeting/,,,No
,Pula,Unity TWG,https://www.facebook.com/UnityTWG/,,,Yes,"https://www.google.com/maps/@,,15z"
,Rijeka,Slackline Rijeka,https://www.facebook.com/groups/slacklinerijeka/,45.32706,14.44218,Yes,"https://www.google.com/maps/@45.32706,14.44218,15z"
,Sisak,Slackline Sk😈,https://www.facebook.com/groups/360599614410109/,,,No
,Split,Slackland (ketlend),https://www.facebook.com/groups/1438173046482212/,43.51305214039064,16.437901326203473,Yes,"https://www.google.com/maps/@43.51305214039064,16.437901326203473,15z"
,Vukovar,Slackline Vukovar (and other impossible skills),fb.com/groups/1744961419071897,,,No
,Zadar,Flō Slackline Zadar,https://www.facebook.com/groups/1054178381375412/,44.11937,15.23137,Yes,"https://www.google.com/maps/@44.11937,15.23137,15z"
,Zagreb,Slackline Zagreb,https://www.facebook.com/groups/Slackline.Zagreb/,45.81501,15.98192,Yes,"https://www.google.com/maps/@45.81501,15.98192,15z"
CYPRUS,Countrywide,Cyprus Slackliners ,https://www.facebook.com/groups/1415948708713113/,,,No
CZECH REPUBLIC,Countrywide,Lajny - kdy a kde? ,https://www.facebook.com/groups/slacklinecz/,49.81749,15.47296,CONFLICT,"https://www.google.com/maps/@49.81749,15.47296,15z"
CZECH REPUBLIC,Countrywide,Lajny - kdy a kde? ,https://www.facebook.com/groups/slacklinecz/,49.81749,15.47296,CONFLICT,"https://www.google.com/maps/@49.81749,15.47296,15z"
,Countrywide,Bazar vybavení ,https://www.facebook.com/groups/slacklineczbazar/,49.81749,15.47296,Yes,"https://www.google.com/maps/@49.81749,15.47296,15z"
,Beskydy Mountains,Slackline Beskydy,www.facebook.com/groups/1455828234700453/,49.54393,20.14344,Yes,"https://www.google.com/maps/@49.54393,20.14344,15z"
,Brno,"SlackLine ""Lajna"" Brno",https://www.facebook.com/groups/lajnabrno/,,,No
,Brno,Slackline ~ SLACKLIFE ~ Brno,https://www.facebook.com/groups/102928753105777/,,,No
,České Budějovice,Slackline ČB,https://www.facebook.com/groups/569709269741199/,,,No
,Chomutov ,Slackline Chomutov,https://www.facebook.com/groups/245477665647737/,,,No
,Dobříš a okolí,Lajny - Dobříš a okolí ,https://www.facebook.com/groups/1579658302309442/,49.78114,14.16717,Yes,"https://www.google.com/maps/@49.78114,14.16717,15z"
,Hradec Králové,Slackline Hradec Králové,www.facebook.com/groups/178428682210471/,50.21036,15.82521,Yes,"https://www.google.com/maps/@50.21036,15.82521,15z"
,Karlovy Vary,slackline a climbing K.Vary,https://www.facebook.com/groups/365982720117125,50.23185,12.87196,Yes,"https://www.google.com/maps/@50.23185,12.87196,15z"
,Kolín,Lajny Kolín,https://www.facebook.com/groups/545114838944770/,,,No
,Liberec,Slackline Liberec,https://www.facebook.com/groups/lajnari.lbc/,50.76628,15.05434,Yes,"https://www.google.com/maps/@50.76628,15.05434,15z"
,Nymburk,Slack pod hradbami (Nymburk),www.facebook.com/groups/509437709112079/,,,No
,Olomouc ,Slackline Olomouc,https://www.facebook.com/SlacklineOlomouc/,49.59378,17.25088,Yes,"https://www.google.com/maps/@49.59378,17.25088,15z"
,Opava,Slackline Opava,https://www.facebook.com/groups/162700117135510/,,,No
,Ostrava,Slackline Ostrava ,https://www.facebook.com/groups/225282337487422/,50.30593,12.93908,Yes,"https://www.google.com/maps/@50.30593,12.93908,15z"
,Pardubice,Perníková lajna,https://www.facebook.com/groups/202419926446209/,50.03431,15.7812,Yes,"https://www.google.com/maps/@50.03431,15.7812,15z"
,Písek,Slackline písek,https://www.facebook.com/groups/slackline.pisek/,,,No
,Plzeň,Pilsner slackliners,https://www.facebook.com/groups/127897497260437/,49.73843,13.37364,Yes,"https://www.google.com/maps/@49.73843,13.37364,15z"
,Prague,Lajny - kdy a kde?,https://www.facebook.com/groups/slacklinecz/,49.81749,15.47296,CONFLICT,"https://www.google.com/maps/@49.81749,15.47296,15z"
,Prague,Lajny - kdy a kde?,https://www.facebook.com/groups/slacklinecz/,49.81749,15.47296,CONFLICT,"https://www.google.com/maps/@49.81749,15.47296,15z"
,Rožnov,Lajna Rožnov a okolí,https://www.facebook.com/groups/124621760907278/,49.45853,18.14303,Yes,"https://www.google.com/maps/@49.45853,18.14303,15z"
,Strakonice,Hračičky Strakonice,https://www.facebook.com/groups/206868449329272/,,,No
,Šumperk,Slackline Šumperk a okolí,https://www.facebook.com/groups/610582835673550/,,,No
,Třebíč,Slackline Třebíč,https://www.facebook.com/groups/Slackline.Trebic/,,,No
,Třinec,GB Slackline Třinec,www.facebook.com/groups/277314522435984/,,,No
,Třinec,Pojme natáhnout! (Slackline Třinec),www.facebook.com/groups/1390430897898137/,49.67763,18.67079,Yes,"https://www.google.com/maps/@49.67763,18.67079,15z"
,Uničov,Slackline Uničov,https://www.facebook.com/groups/492181404322750,,,No
,Ústí nad Labem,SlackLine UL,https://www.facebook.com/groups/286093041467737,,,No
,Vrchlabí a Trutnov,VrchTrů Slackers,https://www.facebook.com/groups/vrchtru.slackers/,,,No
,Vysočina,Lajny - Vysočina,https://www.facebook.com/groups/808442622507497/,,,No
DENMARK,Countrywide,Slackline.dk,https://www.facebook.com/slackline.dk/,,,No
,Aalborg,Slackline Aalborg,https://www.facebook.com/groups/241134839373252/,,,No
,Aarhus,Slackline Aarhus,https://www.facebook.com/groups/113988152063715/,56.16294,10.20392,Yes,"https://www.google.com/maps/@56.16294,10.20392,15z"
,Copenhagen,Slackline CPH,https://www.facebook.com/groups/SlacklineCopenhagen/,55.6761,12.56834,Yes,"https://www.google.com/maps/@55.6761,12.56834,15z"
,Esbjerg,Slackline - Esbjerg,https://www.facebook.com/groups/139774162900467/,,,No
,Horsens, SLACKLINE & CLIMBING in VIA University,www.fb.com/groups/341040822696760,,,No
,Odense,Slackline Odense ,https://www.facebook.com/groups/449780355073322/,,,No
,Randers,Slackline Randers,https://www.facebook.com/groups/1029707253724578,,,No
,Silkeborg,Slackline Silkeborg,https://www.facebook.com/groups/203667156335970/,,,No
ECUADOR,Countrywide,Los Locos de la Cinta - Slackline Ecuador,www.facebook.com/groups/1492930747598739,-1.831239,-78.1834,Yes,"https://www.google.com/maps/@-1.831239,-78.1834,15z"
,Cuenca,Slackline CUENCA,https://www.facebook.com/groups/373143052837139/,-2.900129,-79.0059,Yes,"https://www.google.com/maps/@-2.900129,-79.0059,15z"
,Guayaquil,Slackline Club Guayaquil,https://www.facebook.com/groups/608236322593762/,,,No
,Portoviejo,Slackline Portoviejo,https://www.facebook.com/groups/330325977164581/,,,No
,Puyo,SlackLine Puyo,https://www.facebook.com/groups/537113856471289/,,,No
EGYPT,Countrywide,Slack Egypt,https://www.facebook.com/slackegypt/,,,No
,Countrywide,Slack Egypt Public Group,https://www.facebook.com/groups/2235426153164896/,,,No
ESTONIA,Countrywide,Eesti Slackline,https://www.facebook.com/groups/gibbon.estonia/,,,No
ETHIOPIA,Countrywide,"Rock Climbers, Ethiopia",https://www.facebook.com/groups/119822356270/,,,No
FINLAND,Countrywide,Slackline Finland,https://www.facebook.com/groups/1750239775251576/,,,No
,Helsinki,Slackline @ Helsinki,https://www.facebook.com/groups/204930092873911/,60.16986,24.93838,Yes,"https://www.google.com/maps/@60.16986,24.93838,15z"
,Jyväskylä,Slackline Jyväskylä,https://www.facebook.com/groups/368158279998301,62.2426,25.74726,Yes,"https://www.google.com/maps/@62.2426,25.74726,15z"
,Kuopio,Slackline Kuopio,https://www.facebook.com/groups/103079199737762/,,,No
,Rovaniemi,Slackline Rovaniemi ,https://www.facebook.com/groups/111827512759590/,,,No
,Saimaa,Slacklife Saimaa,https://www.facebook.com/Slacklifesaimaa/,,,No
,Turku,Turku Slackline,https://www.facebook.com/groups/1116915921670789/,,,No
FRANCE,Countrywide,Slackline France,https://www.facebook.com/groups/100447203334294/,46.22764,2.213749,Yes,"https://www.google.com/maps/@46.22764,2.213749,15z"
,Countrywide,Slack pour tous centre Var,https://www.facebook.com/groups/299012203613527/,,,No
,Countrywide,Highline Rescue Experience,www.fb.com/Highline-Rescue-Experience-1565918803660080/,,,No
,Aix en Provence,Slackline à Aix en Provence,https://www.facebook.com/groups/slack.aix,43.52974,5.447427,Yes,"https://www.google.com/maps/@43.52974,5.447427,15z"
,Ajaccio,Slackline ajaccio le groupe,fb.com/pg/Slackline-ajaccio-le-groupe-219017688296009,,,No
,Albertville,CAF Albertville - Slackline,https://www.facebook.com/groups/243288635849563/,45.67534240069048,6.391775870339444,Yes,"https://www.google.com/maps/@45.67534240069048,6.391775870339444,15z"
,Albi,Albi Slacklining,https://www.facebook.com/groups/1412250735659151/,,,No
,Amiens,Slackline Amiens,https://www.facebook.com/groups/1650931258472343/,,,No
,Angers,Angers’lackline,https://www.facebook.com/groups/215594408601930/,,,No
,Annecy,Annecy Slackline,https://www.facebook.com/groups/376860022360634/,45.89925,6.129384,Yes,"https://www.google.com/maps/@45.89925,6.129384,15z"
,Annonay,Slackline Annonay,https://www.facebook.com/groups/1374513972837077/,,,No
,Alsace,AlsaSlack (groupe),https://www.facebook.com/groups/1600993676823144/,,,No
,Alsace,Slack Alsace,https://www.facebook.com/groups/Slack67/,48.57341,7.752111,Yes,"https://www.google.com/maps/@48.57341,7.752111,15z"
,Alsace,SlackLine Centre Alsace,https://www.facebook.com/groups/1021775137958471/,,,No
,Arcachon,La Slackline Tchanquée ,https://www.facebook.com/groups/652289788184060/,,,No
,Ardèche,Slackline ardèche,https://www.facebook.com/groups/167694273378846/,44.75963,4.562443,Yes,"https://www.google.com/maps/@44.75963,4.562443,15z"
,Arles,Slackline in Arles,https://www.facebook.com/groups/248897128911965/,,,No
,Avignon,Slack’Avignon,https://www.facebook.com/groups/255432007892521/,,,No
,Basque,Slackline Pays Basque,https://www.facebook.com/groups/486995888157802/,,,No
,Beauvais,"Com'Slackline UniLaSalle, campus de Beauvais",fb.com/groups/946575795375348/,,,No
,Belfort,Slack de Noeuds,https://www.facebook.com/slackdenoeuds/,47.63968,6.863849,Yes,"https://www.google.com/maps/@47.63968,6.863849,15z"
,Belfort,Slackline Belfort,https://www.facebook.com/groups/slackbelfort/,,,No
,Besançon,Slack à Besak !,https://www.facebook.com/groups/1433358856909293/,,,No
,Besançon,Slackpassion25,https://www.facebook.com/slackp25/,,,No
,Biarritz,Slackline Pays Basque,https://www.facebook.com/SlacklinePaysBasque,,,Yes,"https://www.google.com/maps/@,,15z"
,Bordeaux,Slackàdeaux,https://www.facebook.com/Slackadeaux/,,,No
,Bordeaux,Tous en Sangle !,https://www.facebook.com/groups/232288370151449/,44.83779,-0.57918,Yes,"https://www.google.com/maps/@44.83779,-0.57918,15z"
,Bourg,Slack'icîmes,https://www.facebook.com/groups/slackicimes/,,,No
,Bourges,Slackline Bourges,https://www.facebook.com/groups/1711056005815363/,,,No
,Brest,Sur le Fil : Brest Slackline,https://www.facebook.com/groups/642665652437476/,48.39039,-4.486076,Yes,"https://www.google.com/maps/@48.39039,-4.486076,15z"
,Carpentras,Ventoux slack,https://www.facebook.com/groups/533157413460901/,,,No
,Cévennes,Aqui'Libre,https://www.facebook.com/AquiLibre/,,,No
,Cévennes,CVN Slackline sessions,https://www.facebook.com/groups/696799163721381/,,,No
,Chambéry,Fondus de Slack,https://www.facebook.com/groups/277547625661495/,45.56724028876732,5.921311137535781,Yes,"https://www.google.com/maps/@45.56724028876732,5.921311137535781,15z"
,Chamonix,Slackline Chamonix,https://www.facebook.com/groups/246214455528529/,45.9237,6.869433,Yes,"https://www.google.com/maps/@45.9237,6.869433,15z"
,Cholet,Cholet Slackline,https://www.facebook.com/groups/779176318781725/,,,No
,Clermont Ferrand,Free Dôme Line,https://www.facebook.com/OFreeDomeLine/,,,No
,Clermont Ferrand,Slackline Clermont Ferrand ,https://www.facebook.com/groups/259948567503313/,,,No
,Corse,Corsica Slack,https://www.facebook.com/groups/186945098146040/,,,No
,Digne-les-Bains,Slackline Digne Les Bains,www.fb.com/groups/313441515467763/,,,No
,Dijon,La Sangle Dijonnaise - Association L.S.D,www.fb.com/groups/488872571472354,,,No
,Dijon,Slack Dijon Spot,https://www.facebook.com/groups/405413522889704/,47.32205,5.04148,Yes,"https://www.google.com/maps/@47.32205,5.04148,15z"
,Embrun,Slackline Embrun,https://www.facebook.com/groups/slackeurembrunais/,,,No
,Epinal,Vosges'en slack,https://www.facebook.com/groups/133342003532246/,48.1724,6.449403,Yes,"https://www.google.com/maps/@48.1724,6.449403,15z"
,Essonne,Slack Linkers 91,https://www.facebook.com/groups/119225124907877/,48.45857,2.156942,Yes,"https://www.google.com/maps/@48.45857,2.156942,15z"
,Figeac,Slack'A Lot,https://www.facebook.com/SlackaLot/,44.60829,2.032871,Yes,"https://www.google.com/maps/@44.60829,2.032871,15z"
,Fontainebleau,Slack à Fontainebleau ,https://www.facebook.com/groups/Slack77,48.40748264185939,2.703558303995038,Yes,"https://www.google.com/maps/@48.40748264185939,2.703558303995038,15z"
